1,Gold,SPY,GPR,GPRA,GPRT
8/8/2013,1310,169.8,95.3257,88.24,101.91
8/9/2013,1312,169.31,81.2447,117.81,67.56
8/12/2013,1334,169.11,84.8097,99.47,82.97
8/13/2013,1321,169.61,78.5589,78.32,65.32
8/14/2013,1333,168.74,42.3602,33.78,42.27
8/15/2013,1361,166.38,75.8603,63.02,84.11
8/16/2013,1371,165.83,48.6043,74.55,49.74
8/20/2013,1373,165.58,96.3489,73.18,99.19
8/21/2013,1370,164.56,62.3444,82.87,55.3
8/22/2013,1371,166.06,58.6601,75.68,45.91
8/23/2013,1396,166.62,98.1211,164.34,52.22
8/26/2013,1393,166,110.0998,133.62,71.65
8/27/2013,1420,163.33,154.7477,202.48,112.59
8/28/2013,1419,163.91,140.363,159.92,120.05
8/29/2013,1413,164.17,187.64,179.87,198.04
8/30/2013,1396,163.65,122.4044,114.4,120.87
9/3/2013,,164.39,105.5798,96.48,124.37
9/4/2013,1390,165.75,50.2539,66.8,41.79
9/5/2013,1373,165.96,89.5289,82.88,85.08
9/6/2013,1387,166.04,126.0839,129.5,114.37
9/9/2013,1387,167.63,111.5632,154,64.22
9/10/2013,1364,168.87,66.752,74.86,62.44
9/11/2013,1364,169.4,110.546,98.81,139.47
9/12/2013,1331,168.95,76.2971,95.08,74.02
9/13/2013,1309,169.33,95.273,116.9,79.22
9/16/2013,1318,170.31,127.7574,109.17,129
9/17/2013,1309,171.07,112.644,91.5,111.01
9/18/2013,1308,173.05,83.111,102.58,59.24
9/19/2013,1369,172.76,58.439,30.66,76.73
9/20/2013,1333,170.72,90.8014,73.76,100.67
9/23/2013,1327,169.93,164.7133,228.06,152.18
9/24/2013,1316,169.53,174.1166,216.98,130.31
9/25/2013,1336,169.04,124.9265,104.45,127.34
9/26/2013,1324,169.69,129.2709,109.54,145.12
9/27/2013,1339,168.91,131.3666,84.95,171.23
9/30/2013,1327,168.01,116.4575,94.6,143.46
10/1/2013,1286,169.34,132.8152,147.98,116.94
10/2/2013,1321,169.18,65.5572,53.82,76.96
10/3/2013,1318,167.62,40.2086,43.17,51.44
10/4/2013,1310,168.89,102.0298,128.84,73.53
10/7/2013,1325,167.43,125.09,203.22,53.93
10/8/2013,1325,165.48,93.8289,138.28,67.84
10/9/2013,1307,165.6,87.7754,53.26,107.9
10/10/2013,1297,169.17,57.742,54.53,70.76
10/11/2013,1268,170.26,66.3911,55.74,69.73
10/14/2013,1277,170.94,85.2829,80.55,89.58
10/15/2013,1273,169.7,102.4505,119.16,70.99
10/16/2013,1282,172.07,66.4076,31.15,84.45
10/17/2013,1323,173.22,63.642,63.45,68.8
10/18/2013,1315,174.39,72.7238,58,78.61
10/21/2013,1316,174.4,133.9811,119.75,145.98
10/22/2013,1343,175.41,70.6472,93.91,45.69
10/23/2013,1334,174.57,88.3351,96.07,80.13
10/24/2013,1350,175.15,60.8431,40.44,73.08
10/25/2013,1353,175.95,50.8508,57.94,36.24
10/28/2013,1352,176.23,73.3072,100.49,45.72
10/29/2013,1346,177.17,65.8399,82.05,41.06
10/30/2013,1349,176.29,88.2282,111.94,93.37
10/31/2013,1324,175.79,60.2285,106.74,11.13
11/1/2013,1313,176.21,64.6705,64.47,59.75
11/4/2013,1315,176.83,55.2862,36.74,61.3
11/5/2013,1308,176.27,59.7628,68.09,42.6
11/6/2013,1318,177.17,76.1049,55.9,79.94
11/7/2013,1309,174.93,53.581,56.56,57.66
11/8/2013,1285,177.29,120.5234,43.69,163.99
11/11/2013,1281,177.32,91.3812,72.88,91.18
11/12/2013,1271,176.96,88.0151,23.93,126.41
11/13/2013,1268,178.38,45.2743,22.57,56.47
11/14/2013,1286,179.27,99.4765,79.34,110.29
11/15/2013,1287,180.05,92.9452,51.89,129.84
11/18/2013,1272,179.42,83.2768,46.12,100.02
11/19/2013,1274,179.03,94.1557,85.33,85.41
11/20/2013,1258,178.47,81.3354,58.97,98.38
11/21/2013,1244,179.91,62.1495,43.37,77.52
11/22/2013,1244,180.81,76.5509,55.5,81.01
11/25/2013,1241,180.63,164.5168,17.73,273.6
11/26/2013,1241,180.68,186.7379,97.13,243.04
11/27/2013,1238,181.12,67.5173,42.07,91.23
11/29/2013,,181,76.1049,55.9,79.94
12/2/2013,1222,180.53,37.7501,9.41,54.93
12/3/2013,1221,179.75,81.9515,94.6,64.56
12/4/2013,1247,179.73,99.2976,95.03,112.29
12/5/2013,1232,178.94,44.5494,31.72,58.21
12/6/2013,1229,180.94,49.9203,56.88,41.51
12/9/2013,1234,181.4,65.8999,35.04,80.37
12/10/2013,1261,180.75,61.1175,56.87,60.99
12/11/2013,1257,178.72,67.5224,15.84,99.08
12/12/2013,1225,178.13,57.6363,42.34,65.58
12/13/2013,1235,178.11,45.2228,15.03,62.67
12/16/2013,1244,179.22,41.4647,0,68.96
12/17/2013,1230,178.65,116.0043,137.06,92.89
12/18/2013,1235,181.7,112.786,124.93,97.26
12/19/2013,1194,181.49,67.3286,80.55,61.58
12/20/2013,1204,181.56,106.1721,70.56,147.14
12/23/2013,1197,182.53,47.4731,42.07,43.86
12/24/2013,1203,182.93,75.7447,80.55,75.58
12/26/2013,1212,183.85,104.8281,135.86,61.02
12/27/2013,1214,183.84,115.0892,99.77,124.83
12/31/2013,1202,184.69,121.7078,158.26,79.2
1/2/2014,1225,182.92,82.1298,90.97,68.29
1/3/2014,1239,182.88,117.9549,97.99,130.78
1/6/2014,1238,182.36,103.5177,137.6,65.58
1/7/2014,1230,183.48,91.5315,165.12,21.75
1/8/2014,1226,183.52,93.8289,154.54,47.49
1/9/2014,1229,183.64,61.4703,74.9,51.11
1/10/2014,1247,184.14,96.663,96.37,92.74
1/13/2014,1251,181.69,108.966,121.67,101.48
1/14/2014,1245,183.67,91.6521,78.32,101.62
1/15/2014,1238,184.66,87.803,79.58,86.29
1/16/2014,1240,184.42,60.7811,47.13,61.77
1/17/2014,1252,183.63,64.9523,76.18,76.25
1/21/2014,,184.18,125.09,129.32,100.16
1/22/2014,1239,184.3,81.9515,77.4,71.73
1/23/2014,1262,182.79,61.2179,54.25,67.87
1/24/2014,1264,178.89,106.3837,73.14,122.02
1/27/2014,1263,178.01,105.4653,143.37,71.75
1/28/2014,1251,179.07,64.6144,42.94,78.8
1/29/2014,1262,177.35,66.8015,47.01,78.42
1/30/2014,1243,179.23,45.5559,32.44,59.53
1/31/2014,1240,178.18,75.7158,37.74,94.44
2/3/2014,1260,174.17,156.5763,87.8,187.16
2/4/2014,1251,175.38,51.894,86.22,28.77
2/5/2014,1257,175.17,91.3538,87.11,85.87
2/6/2014,1257,177.48,43.7192,26.82,61.52
2/7/2014,1263,179.68,60.642,52.9,63.03
2/10/2014,1275,180.01,55.3633,73.59,30.69
2/11/2014,1290,181.98,77.7022,81.54,68.01
2/12/2014,1295,182.07,59.7218,31.75,72.84
2/13/2014,1300,183.01,68.0898,61.09,62.28
2/14/2014,1319,184.02,61.6798,50.64,66.37
2/18/2014,,184.24,95.139,86.22,93.49
2/19/2014,1320,183.02,85.0415,56.52,94.29
2/20/2014,1317,184.1,115.8717,81.54,153.03
2/21/2014,1324,183.89,116.5603,74.97,156.33
2/24/2014,1338,184.91,69.3731,77.8,50.48
2/25/2014,1343,184.84,61.5719,90.03,40.96
2/26/2014,1328,184.85,71.6661,39.69,86.08
2/27/2014,1332,185.82,65.9217,72.29,54.82
2/28/2014,1322,186.29,70.877,59.5,86.85
3/3/2014,1350,184.98,180.0309,188.45,232.04
3/4/2014,1338,187.58,213.0656,112.22,267.43
3/5/2014,1340,187.75,213.8442,64.36,322.09
3/6/2014,1352,188.18,142.9885,61.09,186.84
3/7/2014,1338,188.26,165.2611,131.8,189.33
3/10/2014,1342,188.16,118.645,56.77,149.96
3/11/2014,1347,187.23,115.1427,97.13,132.57
3/12/2014,1371,187.28,124.2698,100.66,142.08
3/13/2014,1372,185.18,84.9376,58.62,92.36
3/14/2014,1379,184.66,103.8535,78.54,142.94
3/17/2014,1373,186.33,135.2068,101.09,175.67
3/18/2014,1359,187.66,194.0785,35.18,300.76
3/19/2014,1341,186.66,153.0689,93.91,189.29
3/20/2014,1331,187.75,97.9687,54.94,117.1
3/21/2014,1336,186.2,117.6495,80.64,134.52
3/24/2014,1311,185.43,122.1849,117.3,135.47
3/25/2014,1311,186.31,140.5864,52.56,197.27
3/26/2014,1303,184.97,108.4818,108.15,122.42
3/27/2014,1295,184.58,87.1728,45.06,112.76
3/28/2014,1294,185.49,112.1637,82,136.79
3/31/2014,1284,187.01,85.8178,34.22,114.18
4/1/2014,1280,188.25,120.9282,86.11,129.29
4/2/2014,1291,188.88,94.7489,58.13,109.09
4/3/2014,1285,188.63,63.2975,56.09,58.48
4/4/2014,1304,186.4,59.5518,96.47,30.95
4/7/2014,1298,184.34,56.9621,43.68,65.58
4/8/2014,1309,185.1,115.9399,66.05,137.73
4/9/2014,1306,187.09,142.4323,81.14,189.5
4/10/2014,1321,183.16,85.1055,52.21,108.87
4/11/2014,1319,181.51,52.9406,37.7,62.89
4/14/2014,1328,182.94,125.0026,62.31,170.76
4/15/2014,1300,184.2,129.5659,60.28,172.38
4/16/2014,1304,186.12,143.851,119.51,172.78
4/17/2014,1294,186.39,82.8142,55.04,114.77
4/21/2014,1289,187.04,89.934,99.62,66.47
4/22/2014,1281,187.89,135.4929,121.1,124.32
4/23/2014,1285,187.45,114.792,65.39,150
4/25/2014,1301,186.29,125.744,94.02,150.31
4/28/2014,1299,186.88,116.3121,46.38,170.22
4/29/2014,1296,187.75,125.7937,83.6,167.36
4/30/2014,1296,188.31,182.0527,94.69,230.36
5/1/2014,1283,188.32,79.1849,52.63,104.25
5/2/2014,1303,188.06,92.1181,44.08,134.81
5/5/2014,1309,188.42,63.8787,45.49,75.88
5/6/2014,1309,186.78,111.76,124.79,126.39
5/7/2014,1289,187.88,80.2075,23.99,113.38
5/8/2014,1288,187.68,121.403,55.33,167.29
5/9/2014,1288,187.96,119.7314,137.45,102.58
5/12/2014,1296,189.78,93.8404,74.84,93.64
5/13/2014,1295,189.96,114.0752,78.73,131.34
5/14/2014,1306,189.06,113.3148,105.43,119.35
5/15/2014,1294,187.4,60.2285,66.71,50.08
5/19/2014,1294,188.74,56.4642,103.2,23.48
5/20/2014,1295,187.55,77.7395,34.44,107.74
5/21/2014,1288,189.13,94.7531,113.35,88.24
5/22/2014,1295,189.59,58.4571,64.75,48.61
5/23/2014,1292,190.35,110.1741,139.12,103.83
5/28/2014,1259,191.38,96.4826,64.12,113.66
5/29/2014,1257,192.37,114.9698,114.62,119.5
5/30/2014,1246,192.68,64.8775,38.05,82.51
6/2/2014,1244,192.9,57.2778,38.07,79.38
6/3/2014,1245,192.8,84.3966,109.38,70.18
6/4/2014,1244,193.19,76.4748,88.28,60.24
6/5/2014,1253,194.45,107.9807,138.9,75.31
6/6/2014,1253,195.38,52.9728,49.29,46.99
6/9/2014,1254,195.58,75.9328,75.7,63.14
6/10/2014,1260,195.6,114.519,126.85,84.65
6/11/2014,1261,194.92,130.064,153.98,114.91
6/12/2014,1274,193.54,87.9742,107.94,84.41
6/13/2014,1274,194.13,99.4456,102.56,91.25
6/17/2014,1272,194.83,207.0355,228.36,205.12
6/18/2014,1273,196.25,144.5634,189.41,123.64
6/19/2014,1314,196.48,104.7452,110.95,97.99
6/20/2014,1317,195.94,143.6958,158.33,188.66
6/23/2014,1318,195.88,129.0013,101.05,137.92
6/24/2014,1321,194.7,155.0216,146.41,162.83
6/25/2014,1323,195.58,94.6448,125.8,98.38
6/26/2014,1317,195.44,95.0192,84.93,103.53
6/27/2014,1320,195.82,136.6388,125.17,159.68
6/30/2014,1322,195.72,84.099,111.79,77.7
7/1/2014,1327,197.03,127.7234,106.79,143.89
7/2/2014,1331,197.23,134.7216,118.51,138.38
7/3/2014,1321,198.2,93.11,99.96,83.38
7/7/2014,,197.51,124.0275,175.16,120.32
7/8/2014,1317,196.24,114.519,143.77,112.86
7/9/2014,1324,197.12,109.2055,96.77,147.98
7/10/2014,1339,196.34,75.1304,68.09,68.15
7/11/2014,1337,196.61,116.4281,82.37,137.41
7/14/2014,1307,197.6,151.0289,200.75,150.7
7/15/2014,1297,197.23,97.304,67.48,133.68
7/16/2014,1300,197.96,160.0869,130.95,184.32
7/17/2014,1317,195.71,147.4538,143.58,165.38
7/18/2014,1309,197.71,207.2799,241.73,273.17
7/21/2014,1314,197.34,203.449,93.61,286.29
7/22/2014,1306,198.2,208.9808,106.39,303.18
7/23/2014,1305,198.64,217.1528,102.34,308.61
7/24/2014,1291,198.65,119.6004,101.17,126.57
7/25/2014,1303,197.72,180.2758,127.3,212.37
7/28/2014,1303,197.8,149.4391,158.91,165.68
7/29/2014,1298,196.95,169.9931,164.89,175.74
7/30/2014,1297,196.98,202.2325,112.9,269.06
7/31/2014,1283,193.09,141.7696,103.41,166.77
8/1/2014,1295,192.5,151.2952,142.89,152.29
8/4/2014,1289,193.89,155.696,192.68,151.79
8/5/2014,1285,192.01,172.5795,210.28,151.48
8/6/2014,1308,192.07,159.5406,125.57,195.5
8/7/2014,1313,191.03,177.7291,128.17,226.4
8/8/2014,1311,193.24,212.3964,105.87,285.3
8/11/2014,1311,193.79,206.7042,158.51,246.8
8/12/2014,1311,193.53,150.5713,131.34,187.81
8/13/2014,1315,194.84,165.8466,95.72,210.49
8/14/2014,1316,195.76,106.7422,56.75,136.1
8/15/2014,1306,195.72,131.8223,84.78,155.58
8/18/2014,1299,197.36,115.8609,73.5,140.13
8/19/2014,1297,198.39,216.1545,140.07,260.62
8/20/2014,1295,198.92,123.0252,145.36,113.67
8/21/2014,1275,199.5,153.5373,214.29,127.67
8/22/2014,1280,199.19,109.576,92.43,126.16
8/25/2014,1279,200.2,167.6002,167.08,139.36
8/26/2014,1285,200.33,118.1437,81.54,136.02
8/27/2014,1283,200.25,143.0821,138.32,165.85
8/28/2014,1290,200.14,97.5347,72.03,120.15
8/29/2014,1287,200.71,157.3363,84.78,219.23
9/2/2014,,200.61,219.2827,139.54,294.85
9/3/2014,1270,200.5,184.2642,133.6,215.9
9/4/2014,1267,200.21,219.8442,133.73,297.45
9/5/2014,1267,201.11,117.6693,85.31,142.32
9/8/2014,1254,200.59,147.021,128.25,160.46
9/9/2014,1249,199.32,110.5607,118.7,99.01
9/10/2014,1245,200.07,131.6797,155.89,116.34
9/11/2014,1239,200.3,118.1819,76.24,156.08
9/12/2014,1232,199.13,168.1705,171.55,175.61
9/15/2014,1235,198.98,112.8727,136.99,97.94
9/16/2014,1237,200.48,157.347,140.35,179.04
9/17/2014,1236,200.75,159.7979,189.45,150.83
9/18/2014,1227,201.82,118.058,96.92,127.04
9/19/2014,1217,200.7,132.8063,90.79,176.69
9/22/2014,1218,199.15,80.6786,141.94,47.36
9/23/2014,1222,198.01,179.1758,182.98,159.89
9/24/2014,1220,199.56,146.8816,161.84,134.99
9/25/2014,1222,196.34,107.5284,103.74,121.14
9/26/2014,1215,197.9,151.3148,163.08,129.22
9/29/2014,1219,197.54,101.276,109.38,98.25
9/30/2014,1212,197.02,97.304,59.05,126.64
10/1/2014,1216,194.35,108.3355,41.54,145.52
10/2/2014,1215,194.38,57.6099,64.61,53.89
10/3/2014,1193,196.52,103.9819,96.26,104.99
10/6/2014,1207,196.29,95.293,126.67,75.47
10/7/2014,1212,193.26,67.6034,71.36,59.52
10/8/2014,1206,196.64,80.9824,76.89,96.2
10/9/2014,1225,192.74,75.3635,54.64,91.15
10/10/2014,1222,190.54,121.7017,98.58,132.82
10/13/2014,1230,187.41,80.6786,66.24,86.82
10/14/2014,1234,187.7,70.2932,43.8,80.37
10/15/2014,1245,186.43,89.5289,62.09,97.1
10/16/2014,1241,186.27,68.5832,34.19,85.54
10/17/2014,1239,188.47,86.5088,86.24,83.92
10/20/2014,1245,190.3,75.8603,50.42,92.52
10/21/2014,1252,194.07,60.7439,64.59,60.61
10/22/2014,1246,192.69,78.4969,78.26,84.85
10/23/2014,1229,194.93,74.288,114.46,50.54
10/24/2014,1232,196.43,91.6836,87.43,86.18
10/27/2014,1229,196.16,96.6802,142.04,59.24
10/28/2014,1229,198.41,139.3787,101.9,146.8
10/29/2014,1225,198.11,92.3656,83.71,118.7
10/30/2014,1199,199.38,103.4023,95.72,104.41
10/31/2014,1172,201.66,89.8323,97.02,74.7
11/3/2014,1170,201.77,80.9104,47.45,94.98
11/4/2014,1168,201.07,79.8775,93.68,62.51
11/5/2014,1146,202.34,103.5177,81.09,110.67
11/6/2014,1143,203.15,41.0225,13.63,56.85
11/7/2014,1170,203.34,90.2115,71.95,96.02
11/10/2014,1160,203.98,57.8614,67.3,40.09
11/11/2014,1163,204.18,77.0365,81.32,60.29
11/12/2014,1159,203.96,57.4178,35.23,80.8
11/13/2014,1162,204.19,61.545,14.44,90.31
11/14/2014,1186,204.24,77.4458,84.23,81.96
11/17/2014,1184,204.37,136.5486,100.84,159.8
11/18/2014,1197,205.55,87.4028,104.56,101.75
11/19/2014,1194,205.22,92.2386,103.95,73.36
11/21/2014,1198,206.68,110.5417,88.16,128.69
11/24/2014,1196,207.26,142.1072,127.01,154.84
11/25/2014,1197,207.11,163.6382,105.82,183.88
11/26/2014,1198,207.64,119.0937,140.71,117.37
11/28/2014,,207.2,90.8684,115.29,75.56
12/1/2014,1218,205.76,57.5644,52.17,60.92
12/2/2014,1199,207.09,108.9063,144.76,60.37
12/3/2014,1209,207.89,88.4423,48.09,113.66
12/4/2014,1208,207.66,89.8089,103.31,74.68
12/5/2014,1190,208,62.5013,70.1,51.97
12/8/2014,1195,206.61,109.467,123.36,110.81
12/10/2014,1229,203.16,107.7932,173.59,75.84
12/11/2014,1226,204.19,81.7077,122.18,67.94
12/12/2014,1223,200.89,77.5518,80.99,67.56
12/15/2014,1208,199.51,66.9726,102.72,51.41
12/16/2014,1194,197.91,136.0686,102.91,179.47
12/17/2014,1195,201.79,144.7439,131.93,165.06
12/18/2014,1195,206.78,122.8177,111.94,151.73
12/19/2014,1196,206.52,110.9669,106.53,136.7
12/22/2014,1180,207.47,74.2015,95.11,70.52
12/23/2014,1178,207.75,56.8459,82.43,42.97
12/29/2014,1182,208.72,92.9378,79.42,88.32
12/30/2014,1200,207.6,69.6161,69.4,57.89
1/2/2015,1186,205.43,106.857,117.18,97.74
1/5/2015,1204,201.72,100.72,111.57,74.45
1/6/2015,1219,199.82,66.8241,104.69,31.75
1/7/2015,1211,202.31,78.7604,92.37,61.64
1/8/2015,1209,205.9,168.6398,232.17,133.55
1/9/2015,1216,204.25,64.7144,112.9,26.91
1/12/2015,1233,202.65,148.0784,240.57,91.21
1/13/2015,1234,202.08,151.5554,259.01,79.21
1/14/2015,1235,200.86,88.3913,151.06,77
1/15/2015,1265,199.02,132.7898,257.61,23.87
1/16/2015,1277,201.63,156.1095,258.12,82.32
1/20/2015,,202.06,175.2919,250.93,119.6
1/21/2015,1294,203.08,148.5086,189.18,123.49
1/22/2015,1301,206.1,98.5432,136.02,69.34
1/23/2015,1293,204.97,109.1199,124.32,97.22
1/26/2015,1279,205.45,135.926,200.75,117.21
1/27/2015,1292,202.74,95.1627,126.49,67.83
1/28/2015,1286,200.14,146.4594,197.54,107.46
1/29/2015,1256,201.99,105.2802,89.96,125.06
1/30/2015,1279,199.45,126.5217,107.02,133.9
2/2/2015,1277,201.92,101.1471,121,109.34
2/3/2015,1260,204.84,141.2512,190.78,136.4
2/4/2015,1265,204.06,90.6961,51.67,122.1
2/5/2015,1263,206.12,89.4281,59.44,99.15
2/6/2015,1235,205.55,166.4403,161.88,168.78
2/9/2015,1242,204.63,128.9941,61.73,163.04
2/10/2015,1232,206.81,134.2285,95.58,183.37
2/11/2015,1220,206.93,110.8452,136,113.44
2/12/2015,1221,208.92,76.6123,116.38,54.6
2/13/2015,1227,209.78,139.6398,77.34,174.17
2/17/2015,,210.11,123.7453,151.83,134.56
2/18/2015,1200,210.13,154.6724,171.33,135.76
2/19/2015,1208,209.98,143.8601,158.51,157.4
2/20/2015,1205,211.24,136.8497,128.4,147.26
2/23/2015,1201,211.21,168.1765,162.58,161.03
2/24/2015,1197,211.81,149.0888,130.05,154.97
2/25/2015,1202,211.63,114.3782,96.48,124.37
2/26/2015,1210,211.38,95.0627,58.32,121.61
2/27/2015,1213,210.66,105.937,97.49,115.19
3/2/2015,1208,211.99,105.4653,28.67,151.48
3/3/2015,1204,211.12,149.3731,105.12,175.35
3/4/2015,1201,210.23,218.3188,125.57,279.29
3/5/2015,1196,210.46,77.487,84.97,64.43
3/6/2015,1164,207.5,86.0407,93.57,91.06
3/9/2015,1167,208.36,79.8209,29.84,116.15
3/10/2015,1160,204.98,89.7715,62.65,104.51
3/11/2015,1151,204.5,78.0448,77.8,72.11
3/12/2015,1152,207.1,105.6079,112.3,81.96
3/13/2015,1152,205.83,67.8478,63.66,59.74
3/16/2015,1153,208.58,109.2601,99.02,107.37
3/17/2015,1148,207.96,97.2922,46.19,130.98
3/18/2015,1151,210.46,117.3745,69.34,144.59
3/19/2015,1169,209.5,55.8667,39.31,65.58
3/20/2015,1185,210.41,94.7625,90.36,102.78
3/23/2015,1188,210,98.2958,39.2,130.78
3/24/2015,1191,208.82,100.3808,90.97,106.23
3/25/2015,1197,205.76,105.3791,100.49,91.44
3/26/2015,1205,205.27,103.4063,120.86,94.88
3/27/2015,1200,205.74,199.2522,215.19,214.01
3/30/2015,1185,208.25,123.2354,78.63,172.16
3/31/2015,1183,206.43,131.0566,63.07,165.35
4/1/2015,1208,205.7,138.9281,112.53,158.84
4/2/2015,1201,206.44,113.8466,146.45,85.51
4/7/2015,1211,207.28,110.1253,70.26,146.52
4/8/2015,1203,207.97,166.7551,143.78,209.87
4/9/2015,1194,208.9,134.8138,138.24,128.12
4/10/2015,1205,210.04,142.1364,86.59,183.85
4/13/2015,1199,209.09,79.2243,78.98,98.82
4/14/2015,1193,209.49,121.648,83.96,147.84
4/15/2015,1201,210.43,143.6573,134.79,175.67
4/16/2015,1198,210.37,104.7176,97.44,133.52
4/17/2015,1203,207.95,99.06,94.8,92.26
4/20/2015,1194,209.85,91.7326,60.97,118.66
4/21/2015,1203,209.6,85.2829,107.39,82.11
4/22/2015,1187,210.63,75.5888,70.92,96.13
4/23/2015,1194,211.16,61.0777,35.82,83.65
4/28/2015,1214,211.44,46.0079,27.52,61.21
4/29/2015,1210,210.57,84.099,93.16,62.16
4/30/2015,1182,208.46,52.7479,49.08,52.63
5/4/2015,1187,211.32,70.5957,64.96,63.22
5/5/2015,1193,208.9,44.7644,39.67,49.63
5/6/2015,1190,208.04,99.6942,108.42,82.9
5/7/2015,1182,208.87,64.285,67.86,69.18
5/8/2015,1189,211.62,71.7524,55.64,86.18
5/11/2015,1183,210.6,118.6745,72.01,145.88
5/12/2015,1192,209.98,62.1661,35.41,88.62
5/13/2015,1218,210.02,114.3842,100.35,129.36
5/14/2015,1225,212.21,77.4654,73.55,67.48
5/15/2015,1225,212.44,95.2363,74.3,117.07
5/18/2015,1228,213.1,112.1177,81.29,152.56
5/19/2015,1207,213.03,128.4356,138.71,151.3
5/20/2015,1209,212.88,71.464,58.67,76.9
5/21/2015,1204,213.5,56.7869,37.74,62.96
5/26/2015,,210.7,37.4,42.61,35.54
5/27/2015,1186,212.7,83.2768,92.25,76.94
5/28/2015,1189,212.46,55.8926,37.15,74.36
5/29/2015,1190,211.14,55.4736,71.1,32.95
6/1/2015,1189,211.57,106.2339,154.05,88.34
6/2/2015,1194,211.36,65.3466,60.13,66.88
6/3/2015,1185,211.92,129.1189,142.04,118.47
6/4/2015,1175,210.13,84.1287,97.85,58.3
6/5/2015,1168,209.77,62.5013,65.97,61.14
6/8/2015,1174,208.48,81.7918,40.77,110.52
6/9/2015,1178,208.45,95.463,76.14,103.19
6/10/2015,1187,210.95,48.5843,26.42,58.76
6/11/2015,1180,211.63,54.9652,21.92,79.22
6/12/2015,1179,210.01,41.6437,45.29,37.78
6/15/2015,1186,209.11,63.1968,84,43.79
6/16/2015,1181,210.25,114.2265,100.21,113.98
6/17/2015,1177,210.59,79.9279,79.68,81.23
6/18/2015,1202,212.78,83.0851,100.84,78.1
6/19/2015,1202,210.81,44.2749,48.15,46.86
6/22/2015,1184,211.89,90.6822,116.99,70.97
6/23/2015,1177,212.04,103.5177,88.46,106.57
6/24/2015,1173,210.5,84.8168,75.16,86.2
6/25/2015,1172,209.86,131.0055,67.17,174.3
6/26/2015,1173,209.82,81.49,89.36,60.99
6/29/2015,1179,205.42,136.9265,178.51,87.58
6/30/2015,1172,205.85,169.3187,173.13,187.73
7/1/2015,1169,207.5,93.1407,96.89,87.55
7/6/2015,,206.72,109.3257,65.39,127.27
7/7/2015,1153,208.02,82.0899,86.65,64.24
7/8/2015,1164,204.53,61.7839,37.9,79.04
7/9/2015,1159,204.9,58.6295,21.92,79.22
7/10/2015,1158,207.48,107.39,82.35,123.64
7/13/2015,1155,209.77,123.0675,92.02,153.5
7/14/2015,1154,210.68,67.7021,19.28,104.55
7/15/2015,1147,210.61,229.978,35.27,367.76
7/16/2015,1144,212.3,117.6495,21.99,183.43
7/17/2015,1132,212.48,146.9604,134.63,138.72
7/20/2015,1107,212.59,125.311,108.63,144.97
7/21/2015,1104,211.75,193.9792,178.51,231.61
7/22/2015,1092,211.37,152.955,148.13,167.16
7/23/2015,1094,210.18,87.7225,41.64,131.99
7/24/2015,1086,208,113.3578,142.31,111.72
7/27/2015,1096,206.79,171.4351,209.5,147.15
7/28/2015,1096,209.33,132.9281,148.42,114.96
7/29/2015,1093,210.77,99.9482,37.96,150.39
7/30/2015,1089,210.82,74.9849,43.97,88.03
7/31/2015,1095,210.5,72.2742,72.05,66.78
8/3/2015,1089,209.79,28.4585,11.35,37.86
8/4/2015,1091,209.38,155.1035,77.31,202.67
8/5/2015,1086,210.07,77.8283,87.29,80.9
8/6/2015,1090,208.35,128.7997,88.28,167.35
8/7/2015,1094,207.95,90.1379,62.9,97.44
8/10/2015,1104,210.57,88.928,66.49,92.43
8/11/2015,1108,208.67,93.7985,78.75,90.31
8/12/2015,1124,208.92,97.4285,135.98,64.81
8/13/2015,1116,208.66,110.1131,155.51,68.67
8/14/2015,1113,209.42,78.3222,64.3,84.28
8/17/2015,1118,210.59,95.6089,56.07,121.59
8/18/2015,1117,209.98,88.5435,93.46,77.96
8/19/2015,1128,208.32,121.0734,115.87,120.81
8/20/2015,1153,203.97,28.8467,19.17,31.98
8/21/2015,1160,197.83,86.2648,34.4,129.12
8/24/2015,1154,189.5,103.3562,72.13,120.32
8/25/2015,1138,187.27,58.1152,92.7,28.99
8/26/2015,1125,194.46,79.1061,88.72,65.78
8/27/2015,1123,199.27,85.7068,111.08,71.27
8/28/2015,1134,199.28,52.8857,28.76,79.96
8/31/2015,1133,197.67,79.248,42.14,105.44
9/1/2015,1140,191.77,96.3267,32.01,142.4
9/2/2015,1134,195.41,75.7158,56.61,78.7
9/3/2015,1125,195.55,85.4856,68.18,92.41
9/4/2015,1121,192.59,98.0291,40.72,129.06
9/8/2015,,197.43,117.9549,127.39,114.43
9/9/2015,1102,194.79,142.7085,163.83,129.45
9/10/2015,1109,195.85,143.3126,89.8,183.86
9/11/2015,1103,196.74,118.872,126.41,118.61
9/14/2015,1108,196.01,79.9413,89.66,91.4
9/15/2015,1103,198.46,122.6877,144.96,113.35
